Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach
444,21,9,12,340.4554741382599,32,0.8606545518927661,0.8,0.2755710497768378,0.6699199966215075
445,30,10,14,1474.8248121738434,65,0.8738335697999108,0.6,0.13906533095579765,0.7933955025857606
446,25,10,11,834.1696791648865,42,0.898736737818098,0.4666666666666667,0.1310930020810694,0.8859660011977099
447,25,11,10,262.86076974868774,23,0.8446021774758165,0.6666666666666666,0.289915589955937,0.6454660656027836
448,24,8,12,401.789103269577,23,0.8254556300835482,0.6666666666666666,0.14019834364061304,0.9344767281267081
449,25,13,10,1067.086059808731,42,0.9689291463514171,0.6,0.12875373278520458,0.7939709134827098
450,25,13,9,706.7270231246948,29,0.6526097026035559,0.8666666666666667,0.14049134073639147,0.9327127472579668
451,27,11,12,1037.1630988121033,79,0.7842564830703243,0.9333333333333333,0.12144328001110134,0.9103212151159855
452,32,18,9,978.8431181907654,54,0.6554264967267479,0.6,0.14001308664186005,0.9275807501893658
453,30,14,11,741.7669274806976,54,0.6782091581580308,0.8666666666666667,0.14356840675745142,0.9035638931245095
454,27,11,12,405.63617038726807,32,0.8152941156560309,0.8,0.1300901262811054,0.7789812298846767
455,23,10,10,669.6158871650696,35,0.7850634074151978,0.8,0.14258068635854163,0.9719433355763392
456,28,11,11,559.025084733963,24,0.5736186012831949,0.8,0.12843495098860064,0.8639241725403741
457,29,11,12,1440.7707843780518,58,0.7543792575976683,0.8666666666666667,0.13832299650731802,0.8987399913253831
458,24,7,13,414.72995233535767,51,0.6072847208053213,0.8,0.13417339645348725,0.9281966910616704
459,28,14,12,582.3234102725983,40,0.6291396984978647,0.7333333333333333,0.13615370442130262,0.8288258529049053
460,24,9,14,499.39409732818604,45,0.7832870067660426,0.8666666666666667,0.4610302051992847,0.6127886444950812
461,27,15,11,660.4104599952698,24,0.7930376842952321,0.8,0.14143990522218286,0.6972922555786231
462,33,16,11,1468.2225489616394,46,0.5553258402821595,0.7333333333333333,0.14186437850293637,0.8599879793724486
463,28,15,10,1249.8655745983124,92,0.5586956407944169,0.8,0.13383237389789626,0.8781459682545392
464,28,11,10,897.2460234165192,43,0.946894645953802,0.6,0.14163110672600865,0.8357305726589004
465,29,13,10,1261.3184609413147,48,0.6897462265901558,0.6666666666666666,0.15161187517389035,0.9175863685203238
466,25,14,9,878.1494765281677,63,0.6791647519290116,0.7333333333333333,0.13258974319696856,0.8304123471598615
467,23,9,11,755.5179996490479,41,0.596867945827091,0.8,0.281051062342209,0.9752549177510442
468,27,15,8,452.0990414619446,33,0.8678948188896656,0.8,0.2886540321486943,0.8859916729005043
469,28,15,10,1020.1918048858643,70,0.7371990908434622,0.7333333333333333,0.14183845540912884,0.8438374116590159
470,24,9,10,201.6708643436432,22,0.901313343956478,0.5333333333333333,0.2816069385300621,0.9408214379445599
471,21,3,12,98.67727565765381,26,0.9740049109309532,0.4666666666666667,0.4527840156999437,0.8781437706580486
472,27,10,10,798.222571849823,40,0.8385413798105907,0.5333333333333333,0.13487679302930997,0.9336251170798431
473,25,11,9,417.6284034252167,23,0.9044674019067898,0.7333333333333333,0.14386135715135218,0.9141293133813891
474,25,12,10,432.52940559387207,37,0.795418553401776,0.6,0.132256714972085,0.9443542210897832
475,25,9,11,227.72108054161072,24,0.8811407696365063,0.4,0.2881830038379369,0.9664204605866786
476,21,4,11,97.19245219230652,21,0.781638764053742,0.6,0.12886958511728802,0.999999057690039
477,23,15,8,391.23209595680237,30,0.7621903665132542,0.6666666666666666,0.15948564450614036,0.826918219981927
478,25,16,6,376.3709807395935,30,0.476802021337716,0.8666666666666667,0.12894935457714243,0.7719019661851186
479,26,8,13,560.6710402965546,33,0.7308024615433232,0.4666666666666667,0.1488334843839706,0.9596317842854702
480,31,18,7,664.7642450332642,44,0.6255475506356054,0.8,0.14027317898725644,0.923927201861251
481,29,14,11,1974.1533524990082,67,0.696376375761374,1.0,0.13825800794494109,0.8128317500320327
482,27,14,9,600.940803527832,43,0.6754748949182076,0.8,0.14647275508658614,0.8915592719763602
483,32,13,12,1561.1526250839233,55,0.6569126032561795,0.7333333333333333,0.14156662034533643,0.8909236130863779
484,30,13,9,1070.5068731307983,44,0.7977742080153584,0.6,0.1535082986362375,0.999999809509039
485,24,8,11,372.4598045349121,42,0.8825364096065015,0.4,0.13642033066775333,0.9383556828588252
486,28,14,8,646.0076115131378,47,0.8093025121360694,0.6666666666666666,0.13572639064014222,0.8623444962325267
487,30,17,11,662.9195990562439,38,0.7558419591518617,0.7333333333333333,0.13485106247276146,0.8278689150616707
488,26,10,12,557.6016597747803,24,0.7338130312827499,0.5333333333333333,0.1306490691407912,0.9201107811065351
489,26,13,12,836.6320996284485,30,0.44763904143402716,0.8666666666666667,0.13291511710537982,0.7159028048597657
490,27,14,10,554.3969111442566,40,0.8519587732846677,0.6666666666666666,0.1479887543442557,0.9472824908526956
491,31,17,10,710.8485157489777,43,0.7680370083456338,0.8,0.135197491186747,0.9475402029030178
492,30,11,15,296.6419429779053,21,0.7536308339403427,0.8666666666666667,0.1258280030430762,0.7871483799674052
493,25,14,10,1321.4676766395569,50,0.3190433698441297,0.9333333333333333,0.13523564191747542,0.9338153865817889
494,25,14,9,1118.649610042572,42,0.674832050319041,0.6666666666666666,0.13581914307567566,0.9132292592982992
495,26,9,14,399.4414792060852,35,0.821279894129859,0.8666666666666667,0.12876905128497732,0.8429191632302131
496,24,8,11,598.7610275745392,33,0.7809402644690484,0.8,0.13521924381176265,0.8134685826742996
497,25,10,11,603.3217852115631,32,0.8280747888608079,0.8,0.1395907405253267,0.9220486371504627
498,24,10,10,572.6541359424591,55,0.8173817163153934,0.7333333333333333,0.13895414056539016,0.6915137561789635
499,30,16,7,472.7695746421814,37,0.7648963999990223,0.6,0.13096508035369023,0.9614034833597752
500,24,13,9,337.07375741004944,27,0.95255311195126,0.4666666666666667,0.14563893214231066,0.7293940369546854
501,23,13,9,550.3087778091431,47,0.6639291990036952,0.8,0.14873762437924015,0.8818757612508841
502,23,12,10,488.5346715450287,44,0.7192673798046805,0.6666666666666666,0.12319846452945873,0.8612201697184675
503,29,14,12,701.5577044487,24,1.007117239835295,0.6,0.15513863617571,0.8631081355770023
504,29,14,10,464.2185273170471,34,0.6580114498848134,0.7333333333333333,0.1412176077745746,0.7027836866139069
505,31,13,6,994.4680089950562,50,0.3776607760875083,0.8666666666666667,0.1394733846926174,0.9531222826900867
506,26,11,12,507.6016113758087,41,0.9658609803704602,0.4666666666666667,0.1347992682194307,0.9480125848560869
507,28,14,9,1468.7493259906769,54,0.495644914774282,0.6666666666666666,0.13551099313103773,0.6031327981089412
508,25,14,8,329.06159710884094,27,0.6021332822562272,0.8666666666666667,0.13441561517104958,0.9542019816213201
509,24,14,8,1100.7199490070343,82,0.4219748995433981,0.8666666666666667,0.14460826252499864,0.7184813041962517
510,31,17,10,2105.7831752300262,63,0.462532742197821,1.0,0.1290590016573865,0.918177827995891
511,28,8,12,336.1819996833801,38,0.6835288541868594,0.8666666666666667,0.2792594471630077,0.9999990871560906
512,31,16,12,1045.5182111263275,65,0.47733588164891333,1.0,0.14578630821032673,0.854017849275142
513,31,14,10,599.6256790161133,22,0.8259357639276365,0.6,0.1250893958056575,0.8074939286601152
514,28,16,9,509.1580400466919,35,0.6555688071345175,0.8,0.14798034294762197,0.8564689764305475
515,24,12,12,277.47458243370056,22,0.9403338384258032,0.4,0.2903204285880709,0.5404292446098771
516,25,12,9,401.6367964744568,33,0.6244386078053317,0.6,0.12094473422717023,0.873921270662924
517,31,19,9,1592.6427841186523,47,0.3677790261380839,0.8666666666666667,0.13230257124688027,0.8778056441313233
518,27,13,11,1369.6880469322205,54,0.7560877228773796,0.5333333333333333,0.1300219311986561,0.8468267954772383
519,24,9,10,886.2065532207489,48,0.9523575299508025,0.5333333333333333,0.2783049930201334,1.000001195617148
520,30,14,10,555.4557418823242,40,0.9108716500665677,0.6,0.12735377443921783,0.812578980106712
521,32,16,12,595.8445379734039,31,0.8905556371027856,0.4,0.1447304891904375,0.9270059522796944
522,28,18,9,762.4426498413086,47,0.6028121351412126,0.8666666666666667,0.12931440458935195,0.9206477032254119
523,28,12,12,280.6669383049011,22,0.8627624578007924,0.6,0.14138846330707083,0.9867649295749166
524,28,12,11,1067.5114533901215,47,0.8001554100444728,0.6666666666666666,0.13865942753930371,0.8048171074460794
525,27,16,10,551.2960770130157,35,0.7711315485329616,0.6666666666666666,0.1345367443973583,0.8761543256694339
526,28,14,11,1157.2684638500214,46,0.4824110775080169,0.7333333333333333,0.13552557846707156,0.7838993273748452
527,29,15,11,463.5697932243347,28,0.611337520711494,0.8,0.14126812007642284,0.9303426801941803
528,29,14,12,931.0779221057892,57,0.7524145909314177,0.6,0.1386073821206624,0.9386434864241083
529,24,7,12,149.38051462173462,20,0.9279396883738796,0.5333333333333333,0.4601802100219278,1.0000002151623633
530,22,6,10,373.7033793926239,57,0.921931867394701,0.5333333333333333,0.2946747439356049,0.5464168360159654
531,27,10,12,275.0080075263977,24,0.9036455776673603,0.5333333333333333,0.1258248937396683,0.9205079874736246
532,23,10,11,515.8253893852234,46,0.7937271377460917,0.9333333333333333,0.2808644495081706,0.5190275013778259
533,32,15,9,1905.3677105903625,67,0.8447398603025019,0.6666666666666666,0.12851864113073647,0.8018781831173524
534,26,15,9,1707.0631954669952,67,0.6223089231253792,0.6,0.14385823623362395,0.8052388716694447
535,29,12,12,593.4283168315887,45,0.7632885623883856,0.6666666666666666,0.11902585823865104,0.9376202668437255
536,30,17,6,689.7043886184692,53,0.6665872676036764,0.7333333333333333,0.13955294568881693,0.7008630956430235
537,31,12,10,391.61004185676575,33,0.9537292293284895,0.4666666666666667,0.13160795063103511,0.7911398358251392
538,21,11,9,204.27022671699524,20,0.9802930400674011,0.6666666666666666,0.13449997403286945,0.8418182238361428
539,31,16,11,1318.3950326442719,42,0.6349274077226208,0.7333333333333333,0.13450869949881056,0.9872449275671897
540,24,9,10,1754.66095495224,90,0.7337398668209703,0.8,0.13670867212134238,0.6534945850229178
541,29,11,11,490.3681013584137,41,0.5962578044093922,1.0,0.13926852027645434,0.9854067061832095
542,29,16,9,655.013355255127,43,0.7050130756968349,0.8,0.14644472663970318,0.8807144625396255
543,32,19,11,860.8756194114685,44,0.5724833188333136,0.8,0.1497519836642875,0.9504591731926791
544,31,18,12,449.5640239715576,24,0.6506699053251689,0.8666666666666667,0.12626217903922407,0.8772944278726255
545,31,17,8,858.8888096809387,30,0.9338924088646522,0.6666666666666666,0.26997933569042365,0.5812248917930257
546,30,22,7,1522.3970601558685,44,0.5061282129076021,0.8666666666666667,0.1348605593979966,0.9459547038112476
547,26,11,10,900.0673735141754,39,0.8348207938981227,0.6666666666666666,0.12379520776645522,0.9999979698212436
548,20,5,12,291.83048915863037,51,0.9705866377173233,0.5333333333333333,0.1424128288750091,0.9999994758172593
549,29,19,8,1607.3715920448303,50,0.8156303230994427,0.8,0.13775309781404613,0.8265679758676143
550,24,8,13,632.0398435592651,66,0.5290059070637008,0.8,0.12825168012763358,0.7499589969693736
551,24,9,12,393.4215633869171,21,0.6890892929931787,0.6666666666666666,0.2747231738080887,0.6959275791868967
552,29,17,7,499.495085477829,36,0.5134260519014817,0.8,0.14062154745365962,0.8014004158107277
553,27,12,11,619.0301678180695,26,0.713333593224618,0.8,0.27335156600818955,0.7785065841298894
554,29,12,12,453.66046023368835,33,0.6765672850256762,0.6666666666666666,0.13892088215623838,0.9399068783993623
555,26,13,9,1023.6963284015656,80,0.5734477213350008,0.8,0.14280589821176054,0.8575279699430297
556,25,9,13,428.37818932533264,21,0.9258398606577313,0.3333333333333333,0.13582848065349976,0.9465572602949915
557,21,7,9,634.915474653244,52,0.9152473545022166,0.6,0.2832330410145768,0.8575877108798522
558,28,13,11,288.06180596351624,21,0.7614930966256335,0.6,0.1388703012408696,0.8488577580648996
559,28,10,11,925.4049088954926,47,0.5118138687057272,0.8,0.1342983745251344,0.9941774129025114
560,30,20,7,820.1801180839539,47,0.6548018613071604,0.8666666666666667,0.13984458323010557,0.9263928978221465
561,27,14,9,450.4044449329376,37,0.7917051427830621,0.7333333333333333,0.13266574067864476,0.9436051330739897
562,27,11,14,861.2284100055695,67,0.6328751732864936,1.0,0.1455420872441391,0.9029586462844214
563,25,9,15,1544.6530995368958,69,0.6041255761921176,0.9333333333333333,0.14014547056637403,0.9004704506345129
564,26,12,10,699.3191249370575,30,0.9414734219237054,0.5333333333333333,0.2849643934826241,0.9561487919867412
565,28,11,11,237.43980288505554,21,0.999129512216322,0.6,0.12842451884914532,0.7161104092063559
566,28,14,11,574.0677654743195,21,0.8884742372843769,0.8,0.1409533068089805,0.9520303693507114
567,23,10,11,647.6883862018585,60,1.0618238612737445,0.6666666666666666,0.2830528554120227,0.7075351310725475
568,26,10,8,378.82840371131897,42,0.7082223405274918,0.6,0.1447112268337526,0.616473746200381
569,24,12,12,648.5215091705322,48,0.6080162508105097,0.8,0.13349650298897228,0.8804101455639954
570,25,10,11,626.5167717933655,30,0.5933408956079728,0.8,0.14152666003669426,0.8474799228400576
571,27,16,9,696.6373031139374,24,0.6829986006702397,0.4666666666666667,0.13931480437838736,0.8890045319217472
572,24,9,13,504.56850838661194,50,0.8808918414796668,0.7333333333333333,0.30305537379075165,0.6431004596751257
573,26,15,7,1504.491614818573,58,0.5705410299878484,0.8,0.28396845804859816,0.6129831506725456
574,30,13,10,963.3806383609772,36,0.857590461590785,0.8,0.1312538568411143,0.8423848895967311
575,26,8,12,515.7879855632782,57,0.604924310235536,0.8,0.13825926271803057,0.9349574785452575
576,31,16,6,696.8172187805176,60,0.6494765193776739,0.8,0.14412616938726233,0.7697894568384808
577,25,9,12,344.28259563446045,34,1.036865831011957,0.3333333333333333,0.2826384263777948,0.5193802908442536
578,27,10,11,458.6383500099182,23,0.7973126828950827,0.8,0.1359691228813064,0.8472537808114978
579,30,14,10,1690.6385130882263,39,0.7335109830788997,0.5333333333333333,0.12537831288850435,0.8042820270836083
580,23,12,9,650.3282227516174,58,0.6267237163863281,0.9333333333333333,0.27880817830890003,0.7922633509270318
581,27,12,13,735.409722328186,54,0.8343191849379317,0.5333333333333333,0.13606026895476148,0.7270993166315439
582,28,14,10,1186.5998497009277,44,0.8571268508742835,0.6666666666666666,0.13019574108703416,0.9016696299475077
583,23,9,12,244.6699607372284,32,0.687466113169889,0.8,0.1329648445705252,0.8467910349091207
584,29,12,9,1227.3605926036835,53,0.568581451973301,0.7333333333333333,0.1353569315135667,0.9642297938216958
585,32,15,10,719.4591498374939,25,0.7747978491065497,0.6666666666666666,0.12288593867067175,0.9555319617874594
586,25,15,9,483.09942531585693,34,0.7557535660853228,0.7333333333333333,0.13779530715903968,0.8768275472160257
587,30,13,11,1440.322039604187,51,0.6043348755328549,0.8666666666666667,0.12612881465062623,0.9790792172866667
588,24,10,11,627.994256734848,60,0.8233927093262072,0.6,0.28922966232460495,0.8926760794392021
589,26,12,11,581.1209952831268,22,0.8563716586044924,0.6,0.1323501663623217,0.9488663055639628
590,28,16,9,652.109472990036,62,0.5153332218577602,0.8666666666666667,0.1338234951158201,0.9572669875470519
591,24,10,9,203.83365964889526,21,0.8829418883875416,0.8,0.2843513749809757,0.7499982139964093
592,32,14,10,655.173177242279,49,0.8238706686485386,0.8,0.1318566995939233,0.7720603448847246
593,31,12,11,720.7652609348297,29,0.8507534233650477,0.6666666666666666,0.29302334411563563,0.7867666424421759
594,21,6,12,230.42620849609375,31,0.7691395589661558,0.6,0.2861380288949323,0.934071079797404
595,23,9,11,493.3700792789459,68,0.7534635354272331,0.6666666666666666,0.13185858109566448,0.9161963787028217
596,28,14,11,1060.4580471515656,38,0.7713759379009014,0.6666666666666666,0.13045791545258584,0.7243170127313491
597,27,10,11,636.9126222133636,32,0.7158753821751219,0.8,0.1553531133057671,0.9406900697126449
598,27,10,12,544.2999668121338,45,0.5183595761674734,1.0,0.2909606699811294,0.7529173948420451
599,30,14,11,1526.5064570903778,53,0.8614611313009,0.7333333333333333,0.2735526602638129,0.7113335902992859
600,24,5,13,2317.708777666092,358,0.7271279046441919,0.8,0.27617240937380216,0.819619394749902
601,28,16,9,596.1054494380951,20,0.7009926237376446,0.6666666666666666,0.13506903419359367,0.9710964188880078
602,29,19,8,668.4130790233612,50,0.6677558493318226,0.6666666666666666,0.1361365754519913,0.8524191113804233
603,24,9,12,562.2073428630829,59,0.7598088206367147,0.6666666666666666,0.13758771514682372,0.9430516266739986
604,28,12,12,338.91258573532104,27,0.772507594609722,0.7333333333333333,0.1278588812070133,0.9193357018772041
605,29,15,12,824.6830425262451,49,0.6761063806943126,0.7333333333333333,0.13214819178706416,0.8327680948065425
606,26,8,11,159.1281316280365,23,1.059397450802692,0.5333333333333333,0.1359922724896696,0.9701844080384747
607,24,7,14,568.4270231723785,34,0.7869338572597345,0.5333333333333333,0.26804267415340793,1.0000020587883536
608,19,8,10,194.70820713043213,24,0.6956234018221487,0.7333333333333333,0.14486103841038467,0.8017457862879798
609,24,12,7,258.0575981140137,27,0.4888551628857271,0.8666666666666667,0.13967437897993148,0.969781794539924
610,21,10,9,187.25402879714966,26,0.9827668388733455,0.5333333333333333,0.14568736333804186,0.9319446079465302
611,25,11,12,1282.167410850525,54,0.7838670954536405,0.7333333333333333,0.13981722232969213,0.8614200203872494
