Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach,FP1,FP2,DKL
9797,26,12,11,458.51305532455444,38,0.775756809313682,0.5333333333333333,0.13599528574948908,0.9462425686773861,0.062112456714497714,0.011306150596534894,0.22120224510093883
9798,27,11,11,270.54809308052063,22,0.8793835208487331,0.4666666666666667,0.13106290222067332,0.8568337678670095,0.0617797261353152,0.014139131543577673,0.5562868986272844
9799,25,9,12,409.4211688041687,40,0.8484714964392593,0.4666666666666667,0.13520178120054516,0.7442536289037756,0.06151489087252153,0.012480142438219688,0.3451957139438654
9800,28,12,10,521.4181323051453,44,0.5389456418551997,0.8,0.13012785558769935,0.8307771162183971,0.06268920631362362,0.008638314354647953,0.06915557306308963
9801,24,9,13,457.44672894477844,43,0.9360968283595418,0.7333333333333333,0.14029083476467952,0.9492755249842019,0.06279966121145202,0.015553432038017729,0.6512547771401419
9802,27,11,11,827.8111193180084,74,0.7532553662626588,0.7333333333333333,0.13960260827517293,0.9412864309298308,0.06132430327796185,0.011295149739283486,0.24504535885374473
9803,30,19,9,887.2222626209259,48,0.6036333445845313,0.8,0.13188551627015205,0.8502894891335169,0.05996933705022077,0.012183986896441762,0.4489938782485153
9804,28,11,9,415.6597673892975,37,0.6754840236328019,0.7333333333333333,0.14375268556344262,0.8836002822093088,0.06140390190101002,0.01517190612497116,0.6682943785670596
9805,29,12,12,491.7711489200592,38,0.608396939404363,1.0,0.13756816271265437,0.8467436210971856,0.06431472709610762,0.011578463562329179,0.21928005101748407
9806,28,14,10,867.9624307155609,64,0.7283138757610791,0.7333333333333333,0.1524945074916763,0.9298622733217096,0.061862890481616764,0.008375905171032596,0.06263360824446956
9807,30,18,7,1100.6049842834473,71,0.6151331481375926,0.7333333333333333,0.14619685104902458,0.6230314954023585,0.062823794723362,0.013373200113323356,0.41112077311057277
9808,24,13,10,439.2922594547272,35,0.8049627712356117,0.6666666666666666,0.27919193259284564,0.6576342690487611,0.12483845783659528,0.048552683777840486,1.2920602419921714
9809,31,16,10,457.80409145355225,28,0.7445359883506875,0.8666666666666667,0.12878301508663575,0.8085491645511044,0.06127932529584541,0.009648559272438175,0.13391079068461165
9810,28,14,9,612.8152842521667,45,0.6301364288901942,0.8,0.13217297957938628,0.9529787108029879,0.06356159628110156,0.009866855325426405,0.11114983182096741
9811,28,17,7,1077.1130149364471,78,0.7589818559716769,0.7333333333333333,0.13563638873244782,0.8400192415730764,0.06127592301985731,0.008843367590629406,0.0901344355557485
9812,33,14,9,483.8036525249481,34,0.7783828144496644,0.8,0.14482261163481758,1.0000005480727725,0.06216570876650278,0.012266441994571144,0.30893642008562455
9813,26,12,10,420.9758143424988,32,0.6402928080151609,0.6,0.14518202140815378,0.9297286186934858,0.06253780962350164,0.010612662101189921,0.1796503698786925
9814,32,14,9,923.5685770511627,71,0.8087019881416784,0.6666666666666666,0.13928923065606033,0.8102724845761523,0.061744670184199185,0.01110072627994653,0.23902373114490327
9815,28,12,11,670.5034930706024,53,0.6353223474256908,0.8,0.14510201567554687,0.8597058189065078,0.06394106010252924,0.011469237725791706,0.18715065829834324
9816,25,7,13,385.77172684669495,47,0.7689167627284118,0.6666666666666666,0.4528314902719753,0.8705957454411959,0.25028972538160527,0.12435236711265525,3.337021325617286
9817,28,11,11,320.27613377571106,28,0.7950421708528456,0.6,0.27725335224070585,0.9459706069386493,0.12634413927657775,0.03395706372625024,0.5699714963889928
9818,28,12,10,629.9983913898468,50,0.6264528577383311,0.8,0.13313737636873677,0.7407311797832082,0.06302974531647262,0.015269134642186447,0.6009115682192648
9819,27,15,8,1397.9688358306885,103,0.596705337119447,0.7333333333333333,0.1387040217407549,0.9631792674129475,0.06134862782514713,0.007838217237410822,0.060872417411280084
9820,25,10,11,346.48365092277527,35,0.6674141681947287,0.8666666666666667,0.14302438794341704,0.8827134710508884,0.0626895985580966,0.01251959621830017,0.3628380259221511
9821,26,11,13,586.093789100647,46,0.8287697778688412,0.7333333333333333,0.1307031986446048,0.8962936268798726,0.0636343036632259,0.009050288763901812,0.07368399290670742
9822,28,10,11,445.0506160259247,42,0.7464811438106778,0.8666666666666667,0.14792178018752428,0.7579510027828098,0.061783682195920835,0.010821373264181944,0.19906414154248248
9823,27,13,11,333.55717420578003,24,0.975204913401001,0.8,0.1486042252534941,0.9911307449948434,0.0636006387311548,0.016547560691102824,0.749740512098624
9824,23,12,8,408.4743082523346,44,0.9017128030746762,0.8,0.1278473644803403,0.7947990361541843,0.061347880525620464,0.014202754470622003,0.5166090523746634
9825,24,11,8,264.31139969825745,27,0.8368192432714517,0.8,0.13810404597446468,0.7575173004609098,0.06230132215812693,0.012683522447718937,0.3319838150730403
9826,27,10,13,303.3903224468231,25,0.9605633738641391,0.6,0.2802774731095434,0.9749943078519874,0.1237928001322335,0.0361216470421885,0.6389676119104862
9827,27,9,11,696.485152721405,67,0.740662630806426,0.6,0.13937575655232798,0.8617125880346083,0.06238687423735066,0.014765928718488442,0.5999313885268995
9828,23,9,12,558.1382274627686,55,0.6710464292597713,0.7333333333333333,0.1331862743219451,0.9483696174655242,0.06187644288089559,0.010648554780207334,0.1823261399080442
9829,30,18,10,661.4702296257019,40,0.5300165324197595,0.9333333333333333,0.13298554682338093,0.887019024956375,0.06371750871020933,0.00880629907242222,0.06413066348927948
9830,27,12,9,332.85216879844666,30,0.7742387952230901,0.5333333333333333,0.1544226329335295,0.9470041573962926,0.06324411106550931,0.010859797449282652,0.17615243433379263
9831,28,13,12,303.00234484672546,21,0.7005271034442272,0.6666666666666666,0.2803467902080445,0.6292451769634997,0.12367196594574345,0.0313502301245912,0.501254418646723
9832,26,11,8,294.8772087097168,31,0.9562213195757747,0.4666666666666667,0.1446825581616023,0.7334299400426771,0.06171699750660951,0.012945831242767634,0.4303652594687084
9833,29,11,11,663.7586421966553,55,0.5400842788305258,0.8666666666666667,0.1372909002524747,0.7612824070368163,0.0611811085217934,0.01404243258004486,0.6168134166804773
9834,25,8,15,392.14100098609924,38,0.9136802893969116,0.6,0.44980458274701607,0.3564527717448873,0.25195067849849445,0.11970230195534104,3.0925730002228455
9835,27,13,11,834.4366991519928,64,0.5003491446403069,0.8,0.2875085658737076,0.7031394904174345,0.12944843146550733,0.03446688518436802,0.5818707422106403
9836,27,11,10,446.6540415287018,42,0.6744300461668336,0.6,0.27853222847995446,0.7147197814442119,0.12365064532510232,0.036079665508540394,0.6492738751031892
9837,32,16,10,611.6195583343506,39,0.5397466827436446,0.8666666666666667,0.14061663022673787,0.8454844776182914,0.06350818220078674,0.010241246337482253,0.12723735360761462
9838,21,8,11,341.9844195842743,43,0.828846839976213,0.6,0.14565947788514488,0.7947311998470926,0.06484635404658359,0.01647262155833367,0.600014048984298
9839,25,12,10,369.3550808429718,31,0.8145737128722553,0.4666666666666667,0.13071574470148842,0.9690963769047634,0.061603666968393714,0.011674563292546625,0.30120715440405843
9840,30,18,9,816.4121952056885,46,0.8755668987273808,0.8,0.13480522641053894,0.8823095683168583,0.06055817866087877,0.011883653307734453,0.3207263911418359
9841,27,16,9,1195.3551681041718,73,0.326262725999462,0.8,0.13396253471446803,0.8956099561696195,0.06253421220315865,0.008621339658560196,0.06799321789771717
9842,20,7,9,246.4976212978363,38,0.8039045824631827,0.6666666666666666,0.45620824301527824,0.9650995243569608,0.25202331457061,0.1174685972603465,3.0021714918667515
9843,29,13,12,437.27954936027527,31,0.5998693288933995,0.6666666666666666,0.27811335363033723,0.9200228371322143,0.12265567109281046,0.033916842180348454,0.5732414416665236
9844,32,20,10,1960.0865643024445,109,0.5287960849493021,0.8666666666666667,0.13887944513872655,0.9431847553433323,0.06330394915545676,0.007937326793062072,0.04408405065401115
9845,23,11,11,503.6750133037567,46,0.72841311095395,0.8666666666666667,0.2803905369643201,0.7016314322773927,0.1240603247068841,0.04015210491322923,0.8625905224324607
9846,25,9,13,460.3126473426819,45,0.628693597017538,0.6666666666666666,0.15605964945983858,0.8789058210792209,0.06338365192665722,0.015150153671045115,0.638353732797946
9847,24,10,12,405.2173912525177,37,0.7919364285073163,0.6,0.1425244632841242,0.6782171737830887,0.06208817433198933,0.014166906173780882,0.538754886893533
9848,28,16,10,828.9709084033966,51,0.4484234982403642,0.8,0.145277522733113,0.8485552092780917,0.06276937294838365,0.011046929892576239,0.21180993229635658
9849,21,6,10,254.96635627746582,41,1.002446731021935,0.4666666666666667,0.30076942964026493,0.9999998362340754,0.12372223845662236,0.04123537500083662,0.8713650082272754
9850,27,13,12,1088.3906667232513,71,0.7938421535836006,0.7333333333333333,0.13616943246632748,0.8598587402214501,0.06238326236827676,0.011004959298007506,0.21838535777774631
9851,22,8,12,321.8823425769806,35,0.7692878374245322,0.6,0.13400907316971328,0.9246428273179891,0.06318186800471763,0.012127444451664597,0.2603688668476975
9852,27,13,12,890.338830947876,62,0.7413987973834846,0.9333333333333333,0.13597572142483533,0.8627531969496437,0.06190441456476606,0.014845211528918116,0.6331048183108319
9853,28,15,9,416.1601576805115,30,0.6068886575773412,0.8,0.1278132154496233,0.9649482144619518,0.06275654044351774,0.009325343106979616,0.09639495240265107
9854,28,11,11,425.87728548049927,37,0.6164337681225448,0.8666666666666667,0.14013574342341087,0.9714888188525902,0.06228100609350247,0.011409603507722937,0.23638662593770846
9855,24,8,12,272.8808217048645,30,0.861523067527416,0.6,0.12353594133687036,0.8148934053889664,0.063683585013285,0.015035370338343483,0.5034542102859139
9856,33,20,8,986.5787892341614,52,0.8104546008272405,0.7333333333333333,0.13097127256017,0.7719285053605925,0.06295365869899393,0.010900951681966376,0.19836274767712986
9857,27,12,10,478.19215202331543,42,0.6393383133730718,0.9333333333333333,0.442557327391649,0.7383774607993203,0.2519066075655205,0.12654683252001772,3.3856351761923733
9858,27,12,11,819.9502139091492,66,0.9119085410980419,0.4666666666666667,0.15126993678633002,0.5965682386592485,0.06130214511383124,0.01403035216184789,0.5741775427326191
9859,26,14,8,392.2801203727722,32,0.6416796034464323,0.8,0.28020920862839527,0.7707986917807986,0.12647385352504661,0.0429747559056798,0.9391671602935305
9860,24,10,10,345.17094922065735,34,0.4303115883634879,0.8666666666666667,0.15026073101100448,0.8945143469460684,0.06424045258684757,0.01524133563546426,0.6281690125039896
9861,25,12,11,571.0970904827118,45,0.6297325079279649,0.6666666666666666,0.2834706797213348,0.9171937961348727,0.1198614432408795,0.039250185018629466,0.8754761882267748
9862,25,11,10,658.1090004444122,55,0.8219959830081928,0.8666666666666667,0.12775656218873507,0.9185988954786172,0.0610224957061844,0.010777991504649398,0.21965520427188764
9863,27,11,15,981.9700815677643,72,0.8197169386738372,0.4,0.12322003990241466,0.9230393056438914,0.06469940545685285,0.009816797535707661,0.09562354344723527
9864,33,17,9,755.9662382602692,48,0.7117961465206858,0.6,0.13909308901305253,0.9585526080497974,0.0637631137031794,0.008837957242352652,0.07022226074623518
9865,26,10,11,289.65611958503723,25,0.6798876843167346,0.6666666666666666,0.27281092626775855,0.9513834860608701,0.12451897542470833,0.031217630261607645,0.5050591013985715
9866,25,14,8,537.2678890228271,41,0.5300243387624276,0.9333333333333333,0.1487704130643288,0.8702657136679087,0.06388842384809335,0.013434946869824046,0.37517963980227137
9867,23,6,13,331.85717582702637,51,1.0452184889331504,0.4,0.13194588009464167,0.872168012474774,0.06468430509364366,0.02097326761259411,1.2065366599734588
9868,24,8,12,350.2432670593262,41,0.7774792208590462,0.4666666666666667,0.28089866790347745,0.615360830896124,0.1225405592563286,0.04682362262931677,1.229696126456383
9869,25,13,9,480.69518518447876,40,0.6913317255277459,0.8,0.13593204377421245,0.8981962652708062,0.06179155768943553,0.008615274095117729,0.07837854431884106
9870,27,13,10,809.58189868927,60,0.46877493650719243,0.8,0.1472186754279729,0.9091610728369062,0.061538498107250234,0.012993347479075129,0.47386781949119966
9871,24,9,10,384.2090449333191,47,0.7588871077881466,0.5333333333333333,0.1298367359820226,0.94337980498788,0.06165901642676126,0.014570643236569149,0.6208333487489557
9872,25,11,12,515.2846705913544,43,0.7496362098238765,0.6666666666666666,0.1402068083133894,0.8719637426071324,0.06327707444736973,0.012816938981659627,0.3110773063305736
9873,33,21,8,894.0233688354492,48,0.37559762886101633,1.0,0.1465609454282311,0.8780194453965946,0.062001377883657074,0.0076911292117410966,0.04759132733534231
9874,22,11,8,407.312775850296,43,0.5390764024220616,0.8,0.28039801325870006,0.8980159346095425,0.13001558366833207,0.03954053043841166,0.7311368783910716
9875,28,14,10,372.00294256210327,26,0.8146066955244274,0.8666666666666667,0.1320165079730642,0.9656086233010961,0.06260142946994932,0.01126324607372845,0.208624721679248
9876,24,12,10,359.69276189804077,30,0.8746576879179274,0.5333333333333333,0.1328463330003199,1.0000015466245387,0.061544772590801315,0.009720768896765845,0.12428394564043505
9877,24,8,12,221.77444219589233,24,1.0779270410672612,0.26666666666666666,0.44985808974682473,0.750002495608036,0.2499051360031328,0.12626175490373276,3.398808649916146
9878,27,12,11,702.7922523021698,53,0.7166442154088856,0.6,0.13557966052261033,0.989334220161985,0.0640180991456657,0.013694884548408027,0.44949212219151546
9879,24,11,11,871.5238034725189,76,0.6453399953869696,0.9333333333333333,0.14502547986371464,0.8228775456974818,0.06302983781058023,0.012103484791654032,0.31568121573336627
9880,25,13,9,731.05992436409,60,0.6249717982357649,0.8,0.14071068760026026,0.797265649710192,0.06317513404049648,0.01374327248390273,0.40936152343006793
9881,26,15,8,660.6706564426422,51,0.47316869319670035,0.8666666666666667,0.14661452661089938,0.949149046958944,0.06304197070678955,0.011420174771750601,0.2127401614520025
9882,23,10,11,259.1126489639282,26,0.8831354102119436,0.6,0.13575240208631284,0.876706004977951,0.0610405976144676,0.01396903046392045,0.5585706713136697
9883,29,13,9,653.6721396446228,50,0.5890628887610754,0.6,0.13893026187005889,1.0000005647880403,0.0650677156617033,0.013732879482816401,0.42203233689077696
9884,25,13,9,491.46973967552185,45,0.5753625035364245,0.8666666666666667,0.13362964032821004,0.9171614601038846,0.06269035494997913,0.008904396852290716,0.07599286232887181
9885,34,17,9,874.9724216461182,56,0.7592906378557298,0.6666666666666666,0.151583515773301,0.8823798675109681,0.06069236195687178,0.011200890026005734,0.2527790792238677
9886,26,12,11,593.2833037376404,43,0.8968673470661321,0.6,0.27976007229792305,0.8177717443804667,0.12445975403925905,0.04085063575492301,0.8330921616449676
9887,22,7,10,391.44273352622986,52,0.40870062394459056,0.8,0.13166687270644112,0.9640188243061287,0.059955673914880915,0.013358131995064951,0.44073937391587403
9888,28,14,11,799.8061487674713,60,0.5905242428892937,0.8666666666666667,0.12778386162796512,0.8520412326813347,0.06439720787269465,0.009938848653563648,0.1065381127714925
9889,22,10,10,424.7557530403137,40,0.7966712439523399,0.8666666666666667,0.4548793971587908,0.7969188446806118,0.24817614460450235,0.1139825775045235,2.8624118875970055
9890,27,12,12,298.1576747894287,21,0.9561159920138638,0.4666666666666667,0.13836850944174003,0.7809181327983581,0.061331543816726,0.01166178220161938,0.2888264278806386
9891,30,15,10,545.2858624458313,37,0.7715240210746329,0.8,0.14571443003762202,0.8602646293191631,0.06205748785123915,0.01157812995969713,0.26434536657278074
9892,26,16,7,286.0811505317688,21,0.5796964206508249,0.6666666666666666,0.1434697953723354,0.8533003835800522,0.06238960785216936,0.010027901072266436,0.13276705727785243
9893,22,8,10,323.46527314186096,37,0.7224917998129429,0.8,0.13331673279457057,0.6983253320370695,0.060551743957232784,0.012379056638364328,0.44093355194651107
9894,26,12,12,394.28627157211304,33,0.8568394022450639,0.6666666666666666,0.13991458449143823,0.7384349939225007,0.0626339043920503,0.012017175494889636,0.2914143653028819
9895,24,12,10,448.46955013275146,36,0.774917781020516,0.6666666666666666,0.12139005105118258,0.9036455173326605,0.059865083524827244,0.013358412625685708,0.4898144242508975
